Job Title,Job Link,Job ID,Company Name,Location,Job Posting,Salary,Job Description
Transformation Business Analyst,https://malaysia.indeed.com/rc/clk?jk=0c949de4a4f55818&fccid=04c9b139c84ea1b5&vjs=3,job_0c949de4a4f55818,HSBC,Kuala Lumpur,"Posted
Posted 5 days ago",,"Job description
Some careers have more impact than others.
If you’re looking for a career where you can make a real impression, join HSBC and discover how valued you’ll be.
HSBC is one of the largest banking and financial services organisations in the world, with operations in 64 countries and territories. We aim to be where the growth is, enabling businesses to thrive and economies to prosper, and, ultimately, helping people to fulfil their hopes and realise their ambitions.
We are currently seeking an experienced professional to join our team in the role of Business Analyst.

Principal responsibilities:

GCD Business Analysts are at the centre of how GCD shapes, delivers and embeds change working with the business and our delivery partners. They are typically responsible for Requirements Management, Design, Change Management and Implementation Management. Business Analysts work collaboratively with delivery partners and subject matter experts in gathering, translating and clarifying requirements and defining design options. In systems related projects and programmes, the role holder will support Software Delivery and IT Operations with the translation of business requirements and designs into more detailed functional requirements and designs, often representing the voice of the customer and business in these discussions. The Business Analyst’s Change Management activities span from early change planning and audience analysis; through to designing and delivering change interventions (e.g. communications, training, support, organisation alignment); and tracking and taking actions on change readiness, adoption, and feedback. Business Analysts are also responsible for Implementation Management, including planning, controlling and reporting on implementation of the change ‘product’, focusing on accelerating benefits and minimising risk during deployment. Implementation activities will also include managing implementation readiness and managing the early stages of implementation (e.g. pilot).In reengineering projects, they work closely with the Process Consultants in analysing and re-engineering world class business processes. Business Analysts will often lead design workstreams or teams, managing other GCD Analysts, SMEs and resources from our delivery partners.

The Opportunity: (Brief Overview of the Role)
The vision statement for Change Delivery is “To be the businesses’ primary change partner, support the implementation of the Group Strategy and make change a source of sustainable competitive advantage for HSBC”. The job is a major point of contact with the business and IT. The jobholder works independently and has a high level of flexibility to consult with the business at all levels. They will need to have the ability to work closely with and build good relationships with Software Delivery, IT Operations, Service Delivery, and with other delivery partners and Global Functions. The jobholder is expected to successfully engage in multiple initiatives simultaneously, taking a lead analyst role in larger projects, directing all analyst activity.
Requirements
What you’ll do:
Content heavy role –Business Analysts must demonstrate strong business knowledge and sound business sense, and stay abreast of the industry, business-wise and technology-wise.
Stakeholder complexity –Business Analysts will often need gather requirements and agree designs across business stakeholders, dealing with different interests and resolving disagreements and conflicts, and sometimes needing to challenge poor requirements and design decisions. They will often attend and lead these meetings or workshops with no GCD supervision.
Multi-disciplinary –Business Analysts need to be able to shape business requirements and solution designs

Value Creation:
Employs an improvement mindset to identify and define issues or problems that are less obvious; participates actively and constructively in brainstorming meetings where problems are discussed and/or resolved
Brings structure and order to undefined problems and/or large scale problems, making them easier to address and solve
Uses systemic thinking and creativity in devising solution options
Evaluates relative costs, benefits and obstacles of potential solutions before implementing
Articulates or translates complex information in clear, meaningful and structured way to suit audience
Understands the Group’s priorities, business drivers, competitors and competitive strategy to help drive strategically aligned solutions, considering aspects of risk/reward.
Questions small-scale business decisions that do not demonstrate alignment to the Group’s commercial strategy
Anticipates issues and risks and acts to mitigate these quickly; handles any unforeseen roadblocks swiftly and effectively
Thinks ahead to identify potential risks to service or performance and deals with them proactively; effectively manages review processes to identify quality issues early
Builds effective working relationships with analysis and design teams in our delivery partners and works well with external

Operational Performance:
Defines requirements management processes and designs detailed business solutions and structures based on business requirements; challenges business intent in a constructive manner
Identifies areas of impact on the target operating model and designs activities to mitigate impact
Manages requirements traceability through design and delivery
Utilises financial skills to develop a high level business case, considering investment and high level benefits
Manages the change implementation activities, including business readiness assessment (i.e. avoiding multiple change clashes), implementation pilot (including approach and checklists) and actual implementation (including reporting status and issues)
Manages the change audience through the commitment curve with communications, training and development
Supports reengineering of processes, where process is one of the many parts of the change, and provides detailed guidance on process design (considering risk, end-to-end and cost)
Supports the programme management with impact assessment for change requests on design, scope, time, budget or effort on programme plan and provides accurate estimates for handling new requirements, design changes and scope
Supports project or programme resourcing activities
Allocates tasks and objectives to other analysts on a project or programme
Capability and People Development:
Identifies and shares the resource requirements of the project, to the Program Manager requesting the appropriate skill set and/or experience
Defines high level responsibilities and objectives for members of their project team and ensure the individuals are being used in accordance with their skills and resource request
Acts as a role model to create and maintain a collaborative team environment which supports and encourages the professionalism and development of our teams"
Group Recharge Analyst (6 & 12 Months),https://malaysia.indeed.com/rc/clk?cmp=Techsap-ASP-Sdn-Bhd&ti=Group+Recharge+Analyst+%286+%26+12+Months%29&jk=090b27c549e37182&fccid=33e4ba3238c294f5&vjs=3,job_090b27c549e37182,Techsap ASP Sdn Bhd,Bangsar South,"Employer
Active 2 days ago","RM 10,000 a month","Summary
The primary purpose of Finance is to support improved business performance across the business, while maintaining an effective and robust control environment. Reporting into Recharge Team Manager, the Group Recharge Lead/Analyst will act as the finance owner of various recharge activities.
Job Description
Taking full ownership of the assigned Recharge cycle(s) based on the Company Group Best practise model, including business review of recharge cycle upon completion with senior stakeholders.
Undertake the recharge calculations for the assigned group recharge portfolio using Recharge tool.
Drive group invoicing & billing process (Direct & indirect) and related reconciliation.
Provide support and challenge to process including reconciliation of cost pool, business understanding of the pool of costs and whether charges proposed to be made make sense.
Focus on continuous improvement possibilities initiate improvement on current processes and the application of the Recharge Best Practice.
Fully understand and apply Group Accounting Policies, Intercompany & recharge policy to ensure Legal, Statutory and Tax compliance.
Merits
Bachelor’s Degree in Finance, Accounting or related field, preferably with a relevant finance/ accounting qualification.
Strong proven analytical and system thinking skills and financial knowledge.
Required to work flexible hours during quarter close/as and when required.
Minimum of 5-8 years’ experience in finance & accounting role with basic Transfer Pricing/Tax knowledges.
Job Type: Contract
Contract length: 6 months
Salary: Up to RM10,000.00 per month
Schedule:
Monday to Friday"
CDD Analyst (6 & 12 Months),https://malaysia.indeed.com/rc/clk?cmp=Techsap-ASP-Sdn-Bhd&ti=Cdd+Analyst+%286+%26+12+Months%29&jk=dda652ba77babeb8&fccid=33e4ba3238c294f5&vjs=3,job_dda652ba77babeb8,Techsap ASP Sdn Bhd,Bangsar South,"Employer
Active 2 days ago","RM 9,200 a month","Summary:
The Counterparty Due Diligence (CDD) Analyst is responsible for ensuring CDD operations are conducted in accordance with the requirements of the CDD Practice in Company, including the requirement to observe all data privacy regulations and the need to maintain a systematic audit trail for all decisions and controlled document retention
Process Leadership
Understand and operate the CDD process, to ensure accurate and timely delivery of services in accordance with SLAs. Monitor assigned queues in the CDD tool and prioritise workload.
Conduct on demand CDD screening for counterparties in accordance with the risk based CDD process.
Monitor the continuous monitoring reports for new matches
Instigate follow-up reviews at frequencies determined by the risk rating for the counterparties or agents
Review any matches to establish validity and, if appropriate, recommend next steps which may include moving to a higher level of rigor, or escalate – include recommendations on action based on precedents
Ensure that the rationale for all decisions is annotated as needed in the CDD tool
Compile as appropriate and send CDD request forms to counterparties as required, as well as analysing subsequent responses and propose the appropriate risk level to be assigned.
Draft any mitigating actions to be sent to Company business requesters.
Securely store all information in accordance with the requirements of the CDD Practice and policy ensuring compliance with any data privacy requirements
Understand and assist in operating the High Risk Agent Group Control Process (HRAGCP)
Provide subject matter expertise for the CDD process to requestors to ensure that the appropriate level of rigor is applied to CDD and HRAGCP evaluations of counter-parties
Participate in periodic reviews of the CDD or HRAGCP process with fellow practitioners and subject matter experts from Ethics & C, Legal, etc.
Ensure Compliance to CDD and Pre-Qualification policy and procedures.
Ensure counterparty data integrity in the systems is preserved and enhanced in line with CDD policy and procedures.
Qualifications
Bachelor’s degree in Business, Finance, Accounting, or related field; or professional certification such as ACAMS or ICA.
Experience
Minimum 5 years of working experience in CDD and Pre-Qualification / AML, Compliance, Finance, Accounting, Business or related field.
Significant experience of people management and managing medium scale operations
Competencies
Excellent written and oral communication skills in English.
Strong stakeholder relationship management skills
Proactive and dynamic approach
Job Type: Contract
Contract length: 12 months
Salary: Up to RM9,200.00 per month
Schedule:
Monday to Friday
Ability to commute/relocate:
Bangsar South: Reliably commute or planning to relocate before starting work (Preferred)
Experience:
CCD in analysis & investigation: 5 years (Preferred)"
Data Analyst,https://malaysia.indeed.com/company/CWS-HR-Community/jobs/Data-Analyst-f1cfa58d41008681?fccid=275967091f0e9605&vjs=3,job_f1cfa58d41008681,CIEF Worldwide Sdn. Bhd.,Bukit Jalil,"Employer
Active 2 days ago",RM 500 - RM 800 a month,"Job description:
To analyze requirements and develop a solution from the system perspective
To develop a process flow
To develop business requirement document
To develop training materials
To develop a test plan and test script
To conduct application testing and training
To perform installation of application
To conduct user and system support
Job requirements:
Candidate must possess at least Diploma/Advanced/ Bachelor’s Degree/Post Graduate/Advanced/Diploma/Higher/Graduate Diploma, Professional Degree in Business Studies/ Administration/ Management/Data Analyst/Computer Science/ Statistics
Internship period 3 to 6 months
Have a strong analytical skill
Able to self-learn
Job Type: Internship
Salary: RM500.00 - RM800.00 per month"
Finance Sr Analyst - IA&R,https://malaysia.indeed.com/rc/clk?jk=a4102947a6bb4f70&fccid=c9b9e477b3c84b4d&vjs=3,job_a4102947a6bb4f70,CBRE,Kuala Lumpur,"Posted
Posted 5 days ago",,"Posted
13-Oct-2023
Service line
Corporate Segment
Role type
Full-time
Areas of Interest
Accounting/Finance
Location(s)
Kuala Lumpur - Wilayah Persekutuan Kuala Lumpur - Malaysia
Finance Sr Analyst- IA&R
About the role
In this role you will take on a hands-on finance position responsible for Real Estate accounting, including financial reporting, cash management activities for client mandates. You will be accountable for performing transactional services and administrative support to Hong Kong team, while liaising with Singapore and Australia teams.

What you’ll do
Prepare full set accounting for Holding companies/ trusts (SPVs), including preparation of all accounting entries and preparation of monthly financial reports.
Independently prepare consolidated accounts as necessary.
Draft annual audited financial statements.
Upload financial data to Yardi and perform checking of the uploaded data.
Communicate to data aggregation team.
Response to Hong Kong/Australia/Singapore team’s queries and other ad hoc request received from clients.
Manage AP process and effect payments/disbursements.
Prepare bank reconciliations and relevant cash reporting e.g. cashflow.
Attend meetings independently.
Prepare other administrational support to the Hong Kong team such as FX upload, maintaining sorts of internal register (e.g. banking register) and internal compliance reports, etc as necessary.

What you’ll need
Bachelor’s degree in Accounting.
Professional accounting qualification (e.g. ACCA, CIMA or CPA) will be advantageous.
3-5 years of relevant work experience, audit experience will be advantageous.
Able to prioritize assignments and meet deadlines.
Able to work independently and communicate efficiently.
Analytical thinker and detail oriented.
Knowledge and experience in investment accounting, cash management, client servicing is a plus.
Experience in Yardi accounting system will be beneficial.
Proficient in English.
Mandarin/ Cantonese speaker is a plus."
Microsoft .Net Developer,https://malaysia.indeed.com/company/Arvato-Systems/jobs/.NET-Developer-19102ac3b4310f63?fccid=8c96734f1d4f7582&vjs=3,job_19102ac3b4310f63,Arvato Systems Malaysia,Kuala Lumpur,"Employer
Active 6 days ago",,"Job Highlights
Sponsored meals if you work at the office!
We championed hybrid work arrangement.
Responsibilities:
Design, develop, test, debug and documenting of applications to satisfy business requirements of projects.
Provide technical consultation to the Business/System Analyst and Project Manager for developing new systems or enhancing existing ones to support the business.
Analysis and translation of complex business requirements into technical requirements for development, and creation of high-level technical architecture, design documents and technical specifications, in accordance with best practices and standards.
Research and evaluation of alternative solutions and recommend implementations.
Work with team members to estimate timelines, define project plans, and delegate tasks.
Ensure that expected application performance levels are achieved.
Periodically perform code reviews.
Work with Technical Architect to realize technical concept.
Provide guidance to junior team members.
Requirements:
Bachelor’s or Master’s Degree in Information Systems, Computer Science, Computer Engineering, or equivalent.
Minimum 3 years of professional experience in the development and implementation of Microsoft .NET technology.
Proficient in Microsoft’s development tools.
Experience in the development and implementation of business/enterprise application (web application, API, services and etc) using Microsoft .NET technologies.
Solid analytical, interpersonal and communication (verbal and written) skills. Proficiency in English is a must.
This job demands flexibility and willingness to work in dynamic environment with customer driven project. The candidates are expected to communicate with clients and colleagues in EU regularly.
Ability to work under tight deadlines. Independent, self-discipline, self-organize, and able to learn and work under minimum supervision.
Willingness to learn, a can-do attitude, and motivation to succeed and grow. Maintain openness and flexibility to adapt to rapidly changing technologies driven by business needs.
Must have hands-on experience working with the following technologies:
.NET (Core) with C#
WebAPIs / REST Services
Angular
HTML / CSS
JavaScript / TypeScript
Unit Testing
Relational Databases
Optional but these experiences come as great plus:
Azure services
Worked with remote team
Autonomous, engaged and quality-oriented working characteristic.
Possess good communication and interpersonal skills.
Life at Arvato Systems Malaysia:
If you're looking to be creative and at the same time putting on the entrepreneurship hat while working on Technology related work, then you fit right into our culture.
Top 10 Perks & Benefits on Why You Should Join Us:
Yearly Company Trip.
We promote flexi work arrangements having flexi benefits where employees could enjoy what they see fit.
Besides Annual Leaves & Sick Leaves, we have other unique paid time-offs such as Birthday Leave & Child Care/Parental Leave.
We got you covered in terms of insurance alongside with your immediate family members (Spouse & Children only).
Attractive Employee Referral Program.
Sponsored meals if you work at the office!
Unlimited coffee refills with state-of-the-art barista coffee machine where you can practice on your preferred choice of latte art.
Believes in learning and people development with plenty of trainings to upskill your personal growth.
Plenty of initiatives and interest groups to ensure that not only everyone in the team gels and bond closer together, we put an emphasis on CSR work as well.
Work is important, but your mental health should always take priority. At Arvato Systems Malaysia, we do everything we can to make sure you lead a healthy and happy life by walking the talk on work-life balance.
Diversity & Inclusion:
Arvato Systems Malaysia stands for Equal Employment Opportunity (EEO). We do not discriminate on the basis of race, religion, color, sex, gender identity, sexual orientation, age, non-disqualifying physical or mental disability, national origin, veteran status or any other basis covered by appropriate law. All employment is decided on the basis of qualifications, merit, and business need.
Job Type: Full-time
Schedule:
Monday to Friday"
SAP ABAP Consultant,https://malaysia.indeed.com/rc/clk?jk=997e88f9604d76cb&fccid=2df6a1e69a70a1e7&vjs=3,job_997e88f9604d76cb,Cognizant,Kuala Lumpur,"Posted
Posted 5 days ago",,"SAP ABAP Consultant
Job title: SAP ABAP

Location: Kuala lumpur

Job details:-

Deep ABAP development experience including ABAP on HANA & ABAP OO development

Strong understanding of Web / Enterprise Services including ABAP Proxy and SAP APIs

Expert IDOC enhancement and ALE/IDOC Responsibility

Using your analytical and technical skills to translate business and functional requirements into cohesive technical specifications and strong solutions

Using your communication skills to collaborate with other developers, analysts, and business partners in remote locations to gather requirements, provide status updates, participate in code reviews and team meetings, and collaborate on cross-platform data sharing solutions

Create the technical specifications for reports, forms, enhancements, interfaces, and conversions as defined in planning and scoping

Perform development and testing of reports, forms, enhancements, interfaces and conversions Work with legacy system experts to develop appropriate solutions for interfaces and conversions Resolve application program problems related to SAP scope of Services

Employee Status : Contractor

Shift : Day Job

Travel : No

Job Posting : Nov 22 2021

About Cognizant
Cognizant (Nasdaq-100: CTSH) is one of the world's leading professional services companies, transforming clients' business, operating and technology models for the digital era. Our unique industry-based, consultative approach helps clients envision, build and run more innovative and efficient businesses. Headquartered in the U.S., Cognizant is ranked 185 on the Fortune 500 and is consistently listed among the most admired companies in the world. Learn how Cognizant helps clients lead with digital at www.cognizant.com or us @Cognizant.
Job ID COGNGLOBAL00045227701"
Payment Fraud Analyst - Mandarin Speaker,https://malaysia.indeed.com/company/Right-Recruit-Sdn-Bhd/jobs/Fraud-Analyst-b8396c333853d7b2?fccid=c5b0501ece6ebf71&vjs=3,job_b8396c333853d7b2,Right Recruit Sdn Bhd,Kuala Lumpur,"Employer
Active 2 days ago","RM 3,500 - RM 4,000 a month","Job description
Focus on appeal cases received from business line, case received from customer with proof document will send through CMS system to team analyst to decide, if possible, to release user from blacklist.
Analyst to match all the proof documents details including card number, payment name, payment email and so on
Focus on completed transaction that being flagged with high-risk flag where cases will be sent to analysts for post manual review to evaluate if is a potential fraud. Case source included model, blacklist backtrack and so on.
According to different business line, the key element may differ. Analyst is required to understand the business model of every business line to make accurate risk evaluation. Post manual review is focused on user behaviour analysis where it is not only looking at single transaction.
Standard SOP will be provided with immediate action to share fraud trend instantly to fraud strategy team.
User analysis steps, actions and result will be included in SOP. At the same time, SOP will constantly update and amend to achieve high accurate case check.
Job Requirements
Candidates with fraud manual review experience (at least 1 3 years): including reviewing user appeal document, user analysis and trend analysis.
Candidates is expected to have the ability to catch up start up fast paced environment and working mindset on thinking out of the box.
Candidates is expected to understand payment chain where included CCDC, PAYPAL, E wallet and so on.
Candidates is expected to understand fraud trend and fraud chargeback also experience of handling such scenario.
Candidates is expected to have ""moving forward"" and ""never stop learning"" spirit where risk operation faced varies business line (not focused on only 1) and it will require outsource member to learn fast and think fast. Averagely, amendment and update of SOP held onc e every month, candidates is required to learn and adapt changes fast too.
Candidates is expected to complete cases from targeted SLA with standard level of x% accuracy rate.
Job Type: Permanent
Salary: RM3,500.00 - RM4,000.00 per month
Schedule:
Rotational shift
Application Question(s):
What is your expected salary?
Will you able to work in PJ area?
When you able to start work?
Education:
Bachelor's (Preferred)"
"Analyst, Treasury Sales Support / Planning",https://malaysia.indeed.com/rc/clk?jk=7eb92c29eb242bbd&fccid=3b98171e4a0fd997&vjs=3,job_7eb92c29eb242bbd,MUFG,Kuala Lumpur,"Posted
Posted 6 days ago",,"Do you want your voice heard and your actions to count?
Discover your opportunity with Mitsubishi UFJ Financial Group (MUFG), the 7th largest financial group in the world. Across the globe, we're 160,000 colleagues, striving to make a difference for every client, organization, and community we serve. We stand for our values, building long-term relationships, serving society, and fostering shared and sustainable growth for a better world.
With a vision to be the world's most trusted financial group, it's part of our culture to put people first, listen to new and diverse ideas and collaborate toward greater innovation, speed and agility. This means investing in talent, technologies, and tools that empower you to own your career.
Join MUFG, where being inspired is expected and making a meaningful impact is rewarded.
Roles is to provide a broad range of Sales/Planning/administrative support services to enable the efficient and smooth running of the department. Tasks will be straight forward and clearly directed as below:
Daily operation:
Daily FX blotter input & verification
Checking and supporting dealers to clear out the FX outstanding contract expiry of the day
Front dealing system data downloading into database
Support SSI customers
' FX contract settlement which needs coordination with Treasury Back office
Support dealers to Input FX deals executed by dealers into front dealing system / checking all trades in ET
Manage & monitor margin list/authorized PIC/Credit limit maintenance
Conducting Islamic Commodity Murabahah transactions
Supporting Electronics Terminal or other 3rd party service provider administrative work
BCM roles for Treasury
Market compliance/Planning roles:
Monitor & help to disseminate all circulars/news/issues related to Global & local regulation.
ISDA/CSA/GMRA negotiation & documentation
Handle maintenance / monitoring related to sales rules (incl. preparing marketing materials)
New Product launching/yearly assessment exercise & reporting requirement
Supporting RMs/coverage on FI clients on-boarding
Special Project (e.g., benchmark transition, Comsuite FX etc.)
Budget planning & expense control
Sales planning/business planning including organizing corporate event for clients.
MUFG Bank Ltd & MUFG Securities Asia Limited (collectively referred to as ""MUFG"") is an equal opportunity employer. We view our employees as our key assets as they are fundamental to our long-term growth and success. MUFG is committed to hiring based on merit and organsational fit, regardless of race, religion or gender."
Drive Test Analyst - Fresh Graduate Telco (WFH),https://malaysia.indeed.com/company/Elabram-System/jobs/New-Graduate-d8ca84cd3546e9bd?fccid=4e2aeaa3246d6248&vjs=3,job_d8ca84cd3546e9bd,Elabram System,Remote in Kuala Lumpur,"Employer
Active 3 days ago","RM 2,800 - RM 3,000 a month","Job description :
- To conduct radio network optimization, undertaking coverage and interference improvement and analysis for GSM, WCDMA, LTE, NR network.
- To use various tools to perform, analyze, troubleshoot, identify and provide solutions or suggestion on RF optimization from statistic performance and drive test.
- Manage optimization activities including deployment of drive test teams, analysis of drive test results and recommendations for parameter tuning as necessary.
- Establish and implementation of reporting structures on progress against project deliverables and KPIs to meet project timelines, budget, negotiate and achieve network KPIs during RF optimization.
- Coordination and working with drive test teams to meet customer test cases requirements properly with a target to complete all tasks on time.
- Able to work long hours in order to fulfill project timeline (may require to work on weekends).
Qualifications:
- Graduated with Bachelor Degree in Telecommunications, Electrical/Electronics, Computers or other related fields.
-Fresh graduates are encouraged as training will be given.
- Able to use a computer and making daily reports
- Have experience in GSM, UMTS, LTE & NR is an advantage
Job Type: Full-time
Salary: RM2,800.00 - RM3,000.00 per month
Benefits:
Work from home"
"Senior Analyst, Treasury Back Office",https://malaysia.indeed.com/rc/clk?jk=3bac7cdf8f6e7895&fccid=38313780e9822361&vjs=3,job_3bac7cdf8f6e7895,BASF Asia-Pacific Service Centre Sdn. Bhd.,Kuala Lumpur,"Posted
Posted 6 days ago",,"Do you want to work with passionate teams, providing excellent business and digital services to the Asia Pacific region?
Do you want an open, supportive, and caring working environment?
Do you view your development needs seriously as we do?
If YES, then take your career to the #NextLevel with BASF !

Objectives of the Position

Responsible for daily operation activities
Reviewer & approver for daily and month-end tasks
Support in internal, regional, and global projects
Support on team’s operational processes and procedures in full compliance with BASF requirements, Financial Reporting Compliance (FRC), local legal and statutory requirements
Support in issue resolutions and act as advisory of own service delivery topic together with local business partners, global counterparts, internal and external stakeholders
Support Assistant Manager/Manager in day-to-day service delivery

Main Tasks

Functional Tasks (including but not limited to)
Responsible for projects, transition, process improvement for own cluster/ portfolio
Ensure service delivery meet targets defined in service level agreement and KPIs for process efficiency, effectiveness, and quality control
Responsible as reviewer & approver for service delivery activities.
Provide technical, process and systems support to the team by monitoring the processes, and ensuring quality in terms of accuracy, completeness, and timeliness daily
Support to coordinate, monitor and compile Key Performance Indicators (KPI) to improve productivity within own team and conduct relevant benchmarking exercise accordingly
Work closely with Analyst, Assistant Manager and Manager in daily operations to achieve defined objectives and targets

Project Management
Support in steering Internal, Regional and Global processes implementation in Asia Pacific Region
Support Asia Pacific’s business requirement / variation from Global / Regional process, preparation of business case and escalate when necessary
Develop working relationships with the local companies and project owners to ensure that project solutions are adopted, implemented, and maintained appropriately
Assist to communicate project deliverables to ensure all stakeholders are kept informed on progress and issues/resolutions

Compliance
Participate in any compliance audits and respond to audit queries (for both internal and external)
Ensure all work documentation and work processes are updated and met with BASF policies & guideline, local company’s policy, legal and statutory requirements

Quality and Continuous Improvement
Identify, recommend, and implement continuous improvement opportunities in quality and efficiency to support smooth implementation
Prepare and review training materials and conduct end user trainings when required
Support new and existing team members through proper knowledge transfer; and sharing of best practice thereby ensuring quality is maintained through any staff transition
Support standardization across regions and globally by focusing on alignment of end-to-end business process areas, system and tools for optimization of resource planning.

Others
Support Business Continuity Plan (BCP) through resource planning, backup and communication
Any other tasks due to Service Hub KL management strategy and/ or changing business environment may require to be performed.

Additionally, for Senior Associate Analyst:
For development purposes, any additional task can be assigned as aligned

Requirements

Education
Professional qualification in Finance /Accounting (e.g., ACCA, CPA, etc.) or Bachelor’s Degree or Diploma in Finance/ Accounting or related disciplines

Working Experience
More than 3 years’ experience in Finance and Accounting
Diploma in Finance or Accounting with 4-5 years workings experience in related fields

Skills
Strong interpersonal skills to communicate to service recipients
Excellent time management, good organization skills and multi-tasking skills
Ability to work independently with minimal supervision, and to excel under pressure for meeting any tight deadlines
Self-motivated, hardworking, and with management skills
Curiosity to learn, adaptability to changes and agile and ability to challenge status quo

Technical & Professional Knowledge
Knowledge of MS Office Applications, especially MS Word, Excel, and Power Point
Knowledge of SAP Systems
Proficiency in English and other languages required
Proficient knowledge and understanding on related processes
Knowledge in programing or scripting are an added advantage but not mandatory

BASF Asia-Pacific Service Centre was established in 2005. Located in Kuala Lumpur, the regional service hub has approximately 1,100 employees and growing. Focused on being a competency and digitalization driven hub, it also provides quality functional and know-how services in the areas of finance, controlling, human resources, real estate and facilities management, communications, environmental, health and safety, procurement, import-export order management, and information services to BASF companies and affiliates in the Asia Pacific region. BASF also has two other regional hubs located in Berlin, Germany, and Montevideo, Uruguay that cover the Europe and Americas regions.

At BASF, we create chemistry for a sustainable future. We combine economic success with environmental protection and social responsibility. Around 111,000 employees in the BASF Group contribute to the success of our customers in nearly all sectors and almost every country in the world. Our portfolio comprises six segments: Chemicals, Materials, Industrial Solutions, Surface Technologies, Nutrition & Care and Agricultural Solutions. BASF generated sales of €87.3 billion in 2022. BASF shares are traded on the stock exchange in Frankfurt (BAS) and as American Depositary Receipts (BASFY) in the U.S. Further information at www.basf.com."
Voice Support Engineer,https://malaysia.indeed.com/company/OPTIMUM-INFOSOLUTIONS-(M)-SDN-BHD/jobs/Voice-Engineer-532fac320b43e799?fccid=cfbfa3283bd59e32&vjs=3,job_532fac320b43e799,Optimum Infosolutions (M) Sdn Bhd,Kuala Lumpur,"Employer
Active 2 days ago","RM 3,000 - RM 5,500 a month","We are actively looking for candidates from ""VOICE SUPPORT ENGINEER"" to join our Malaysia team.
We are looking for Voice network support experienced candidates with some knowledge/experience in software development side.
Role: Senior Analyst, IT Infrastructure( Avaya/Voice support)
Role Type: Initial 2 Years and Extendable Contract through Optimum Infosolutions – KL, Malaysia
Job Location: Cyberjaya, Malaysia
Working hours/ Shifts: 12hours Shift 7am-7pm & 7pm-7am 2 weeks rotational.
Senior Analyst, IT Infrastructure
Job Description
Primary Responsibilities:
Provide incident support for Avaya Telecom products, including Aceyus, CMS, ALD, ACM/Avaya Agent for Desktop, IVR/SBC/Avaya infrastructure/TFN, and other voice applications.
Maintain system availability using tools like Splunk, Prognosis, ServiceNow, and other voice monitoring tools.
Participate in major incident management calls during P1/P2 incidents and effectively communicate issues.
Quickly engage with internet service providers and vendors through portals or direct communication.
Collaborate with the entire infrastructure and application teams to identify and resolve issues.
Prepare trend analysis reports of critical device failures and drive resolution plans.
Adapt to a fast-paced environment and stay updated with new technologies.
Create and update process documents and knowledgebase articles.
Train end-users and team members on voice concepts, technology updates, and new skills.
Drive efficient incident resolution and management of voice infrastructure issues by direct collaboration with users and business partners.
Participate in interlock calls with the product team to collaborate on automation and other initiatives.
Top 3 must-have HARD/TECHNICAL skills:
Strong Avaya/Voice/Telecom Network support experience
Min 5 years’ Network/Voice experience
InDepth Network troubleshooting skills & technical support experience
Qualifications:
Diploma or degree in Information Technology, Engineering, or related disciplines.
A minimum of 5 years of working experience is required.
Must be capable of working in rotating shifts (24x7 and 12-hour shifts).
Avaya or any Telco certification would be considered an advantage.
Proficiency in Avaya products such as ACM, CMS, ALD, AAFD, Avaya Communication Manager, Avaya Pod Fx, Prognosis, or other Telecom products.
Familiarity with SIP, H.323, WebRTC, and other communication protocols.
Experience in Avaya software development, API integration, software application testing, and proficiency in programming languages such as Phyton/ C++/Java along with knowledge of UX/UI design and GitLab, as well as other languages relevant to Avaya product development, is considered advantageous
Exceptional customer service, problem-solving, and English communication skills.
Strong team player with the ability to work both collaboratively and independently.
Excellent time management skills, strong organizational and documentation skills.
Quick learner, adaptable, and capable of managing multiple tasks.
Demonstrated capability to work independently with minimal management supervision and within a global team of engineers.
Proficient problem-solving abilities that contribute to the enhanced operational efficiency of our business partners.
Job Type: Contract
Contract length: 24 months
Salary: RM3,000.00 - RM5,500.00 per month
Benefits:
Flexible schedule
Health insurance
Schedule:
Rotational shift
Supplemental pay types:
Overtime pay"
